,Stock,Features,Volatility,Percent Return,Win Rate,Accuracy Test,Total Dict,Selected Features,binarized
179,VIVA3.SA,7,0.3586849459624334,-13.181105220000008,51.35135135135135,0.352,"{'-1.0': {'precision': 0.3728813559322034, 'recall': 0.24719101123595505, 'f1-score': 0.29729729729729726, 'support': 89.0}, '0.0': {'precision': 0.3368421052631579, 'recall': 0.42105263157894735, 'f1-score': 0.3742690058479532, 'support': 76.0}, '1.0': {'precision': 0.3541666666666667, 'recall': 0.4, 'f1-score': 0.3756906077348067, 'support': 85.0}, 'accuracy': 0.352, 'macro avg': {'precision': 0.35463004262067604, 'recall': 0.35608121427163414, 'f1-score': 0.34908563696001904, 'support': 250.0}, 'weighted avg': {'precision': 0.35556242937853105, 'recall': 0.352, 'f1-score': 0.3473504222454499, 'support': 250.0}}","['n_estimators', 'cci_period', 'mass_window_fast', 'mass_window_slow']",0
180,VIVA3.SA,8,0.3586849459624334,-19.405531489999987,54.054054054054056,0.38,"{'-1.0': {'precision': 0.46808510638297873, 'recall': 0.24719101123595505, 'f1-score': 0.3235294117647059, 'support': 89.0}, '0.0': {'precision': 0.3652173913043478, 'recall': 0.5526315789473685, 'f1-score': 0.4397905759162304, 'support': 76.0}, '1.0': {'precision': 0.3522727272727273, 'recall': 0.36470588235294116, 'f1-score': 0.3583815028901734, 'support': 85.0}, 'accuracy': 0.38, 'macro avg': {'precision': 0.39519174165335125, 'recall': 0.3881761575120883, 'f1-score': 0.3739004968570365, 'support': 250.0}, 'weighted avg': {'precision': 0.3974371121015894, 'recall': 0.38, 'f1-score': 0.3707225166494283, 'support': 250.0}}","['n_estimators', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window']",0
181,VIVA3.SA,9,0.3586849459624334,-16.22469377000003,50.0,0.32,"{'-1.0': {'precision': 0.3448275862068966, 'recall': 0.2247191011235955, 'f1-score': 0.272108843537415, 'support': 89.0}, '0.0': {'precision': 0.30337078651685395, 'recall': 0.35526315789473684, 'f1-score': 0.3272727272727273, 'support': 76.0}, '1.0': {'precision': 0.32038834951456313, 'recall': 0.38823529411764707, 'f1-score': 0.35106382978723405, 'support': 85.0}, 'accuracy': 0.32, 'macro avg': {'precision': 0.3228622407461046, 'recall': 0.3227391843786598, 'f1-score': 0.31681513353245877, 'support': 250.0}, 'weighted avg': {'precision': 0.3239153786257302, 'recall': 0.32, 'f1-score': 0.31572335951788844, 'support': 250.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window']",0
182,VIVA3.SA,10,0.3586849459624334,-23.78065997000008,52.5,0.308,"{'-1.0': {'precision': 0.3333333333333333, 'recall': 0.24719101123595505, 'f1-score': 0.2838709677419355, 'support': 89.0}, '0.0': {'precision': 0.2808988764044944, 'recall': 0.32894736842105265, 'f1-score': 0.30303030303030304, 'support': 76.0}, '1.0': {'precision': 0.3157894736842105, 'recall': 0.35294117647058826, 'f1-score': 0.33333333333333337, 'support': 85.0}, 'accuracy': 0.308, 'macro avg': {'precision': 0.3100072278073461, 'recall': 0.3096931853758653, 'f1-score': 0.30674486803519063, 'support': 250.0}, 'weighted avg': {'precision': 0.3114283461462645, 'recall': 0.308, 'f1-score': 0.3065126099706745, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window']",0
183,VIVA3.SA,11,0.3586849459624334,16.585155650000033,60.71428571428571,0.372,"{'-1.0': {'precision': 0.3770491803278688, 'recall': 0.25842696629213485, 'f1-score': 0.3066666666666667, 'support': 89.0}, '0.0': {'precision': 0.3486238532110092, 'recall': 0.5, 'f1-score': 0.41081081081081083, 'support': 76.0}, '1.0': {'precision': 0.4, 'recall': 0.3764705882352941, 'f1-score': 0.38787878787878793, 'support': 85.0}, 'accuracy': 0.372, 'macro avg': {'precision': 0.37522434451295933, 'recall': 0.3782991848424763, 'f1-score': 0.3684520884520885, 'support': 250.0}, 'weighted avg': {'precision': 0.3762111595728681, 'recall': 0.372, 'f1-score': 0.3659386076986077, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window']",0
184,VIVA3.SA,12,0.3586849459624334,3.1227975400000103,51.28205128205128,0.344,"{'-1.0': {'precision': 0.36486486486486486, 'recall': 0.30337078651685395, 'f1-score': 0.33128834355828224, 'support': 89.0}, '0.0': {'precision': 0.3119266055045872, 'recall': 0.4473684210526316, 'f1-score': 0.36756756756756764, 'support': 76.0}, '1.0': {'precision': 0.373134328358209, 'recall': 0.29411764705882354, 'f1-score': 0.32894736842105265, 'support': 85.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.34997526624255365, 'recall': 0.3482856182094363, 'f1-score': 0.34260109318230086, 'support': 250.0}, 'weighted avg': {'precision': 0.35158325160707743, 'recall': 0.344, 'f1-score': 0.34152129611044696, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
185,VIVA3.SA,13,0.3586849459624334,28.46295517999992,61.11111111111112,0.348,"{'-1.0': {'precision': 0.375, 'recall': 0.2696629213483146, 'f1-score': 0.3137254901960784, 'support': 89.0}, '0.0': {'precision': 0.3037974683544304, 'recall': 0.3157894736842105, 'f1-score': 0.3096774193548387, 'support': 76.0}, '1.0': {'precision': 0.3644859813084112, 'recall': 0.4588235294117647, 'f1-score': 0.40624999999999994, 'support': 85.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.34776114988761386, 'recall': 0.3480919748147633, 'f1-score': 0.34321763651697235, 'support': 250.0}, 'weighted avg': {'precision': 0.34977966402460664, 'recall': 0.348, 'f1-score': 0.3439532099936748, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
186,VIVA3.SA,14,0.3586849459624334,4.7526900999999455,47.368421052631575,0.324,"{'-1.0': {'precision': 0.39655172413793105, 'recall': 0.25842696629213485, 'f1-score': 0.3129251700680273, 'support': 89.0}, '0.0': {'precision': 0.2823529411764706, 'recall': 0.3157894736842105, 'f1-score': 0.2981366459627329, 'support': 76.0}, '1.0': {'precision': 0.3177570093457944, 'recall': 0.4, 'f1-score': 0.3541666666666667, 'support': 85.0}, 'accuracy': 0.324, 'macro avg': {'precision': 0.3322205582200653, 'recall': 0.32473881332544846, 'f1-score': 0.32174282756580896, 'support': 250.0}, 'weighted avg': {'precision': 0.33504509108832065, 'recall': 0.324, 'f1-score': 0.3224515675835552, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
187,VIVA3.SA,15,0.3586849459624334,7.065443040000045,61.90476190476191,0.296,"{'-1.0': {'precision': 0.3283582089552239, 'recall': 0.24719101123595505, 'f1-score': 0.28205128205128205, 'support': 89.0}, '0.0': {'precision': 0.26732673267326734, 'recall': 0.35526315789473684, 'f1-score': 0.30508474576271183, 'support': 76.0}, '1.0': {'precision': 0.3048780487804878, 'recall': 0.29411764705882354, 'f1-score': 0.29940119760479045, 'support': 85.0}, 'accuracy': 0.296, 'macro avg': {'precision': 0.3001876634696597, 'recall': 0.29885727206317186, 'f1-score': 0.2955124084729281, 'support': 250.0}, 'weighted avg': {'precision': 0.3018213857060988, 'recall': 0.296, 'f1-score': 0.2949524263077496, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
188,VIVA3.SA,16,0.3586849459624334,1.9683731499999888,43.75,0.328,"{'-1.0': {'precision': 0.3230769230769231, 'recall': 0.23595505617977527, 'f1-score': 0.27272727272727276, 'support': 89.0}, '0.0': {'precision': 0.30158730158730157, 'recall': 0.25, 'f1-score': 0.27338129496402874, 'support': 76.0}, '1.0': {'precision': 0.3442622950819672, 'recall': 0.49411764705882355, 'f1-score': 0.4057971014492754, 'support': 85.0}, 'accuracy': 0.328, 'macro avg': {'precision': 0.3229755065820639, 'recall': 0.32669090107953297, 'f1-score': 0.31730188971352563, 'support': 250.0}, 'weighted avg': {'precision': 0.32374710462579315, 'recall': 0.328, 'f1-score': 0.31816983725272746, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
189,VIVA3.SA,17,0.3586849459624334,-3.455004130000052,52.94117647058824,0.34,"{'-1.0': {'precision': 0.3804347826086957, 'recall': 0.39325842696629215, 'f1-score': 0.3867403314917128, 'support': 89.0}, '0.0': {'precision': 0.2926829268292683, 'recall': 0.3157894736842105, 'f1-score': 0.3037974683544304, 'support': 76.0}, '1.0': {'precision': 0.34210526315789475, 'recall': 0.3058823529411765, 'f1-score': 0.3229813664596274, 'support': 85.0}, 'accuracy': 0.34, 'macro avg': {'precision': 0.33840765753195284, 'recall': 0.3383100845305597, 'f1-score': 0.33783972210192353, 'support': 250.0}, 'weighted avg': {'precision': 0.3407261818384774, 'recall': 0.34, 'f1-score': 0.3398476529870699, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
190,VIVA3.SA,18,0.3586849459624334,-21.751806390000027,52.77777777777778,0.348,"{'-1.0': {'precision': 0.32954545454545453, 'recall': 0.3258426966292135, 'f1-score': 0.3276836158192091, 'support': 89.0}, '0.0': {'precision': 0.36, 'recall': 0.35526315789473684, 'f1-score': 0.3576158940397351, 'support': 76.0}, '1.0': {'precision': 0.3563218390804598, 'recall': 0.36470588235294116, 'f1-score': 0.36046511627906974, 'support': 85.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.34862243120863806, 'recall': 0.3486039122922972, 'f1-score': 0.3485882087126713, 'support': 250.0}, 'weighted avg': {'precision': 0.34790760710553814, 'recall': 0.348, 'f1-score': 0.34792873855460166, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
191,VIVA3.SA,19,0.3586849459624334,25.58370481000001,62.16216216216216,0.324,"{'-1.0': {'precision': 0.3902439024390244, 'recall': 0.3595505617977528, 'f1-score': 0.37426900584795325, 'support': 89.0}, '0.0': {'precision': 0.2857142857142857, 'recall': 0.2894736842105263, 'f1-score': 0.2875816993464052, 'support': 76.0}, '1.0': {'precision': 0.2967032967032967, 'recall': 0.3176470588235294, 'f1-score': 0.30681818181818177, 'support': 85.0}, 'accuracy': 0.324, 'macro avg': {'precision': 0.3242204949522023, 'recall': 0.3222237682772695, 'f1-score': 0.3228896290041801, 'support': 250.0}, 'weighted avg': {'precision': 0.3266630930045564, 'recall': 0.324, 'f1-score': 0.32498278450136037, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
192,VIVA3.SA,20,0.3586849459624334,-6.571399880000008,48.27586206896552,0.376,"{'-1.0': {'precision': 0.375, 'recall': 0.20224719101123595, 'f1-score': 0.2627737226277372, 'support': 89.0}, '0.0': {'precision': 0.40963855421686746, 'recall': 0.4473684210526316, 'f1-score': 0.42767295597484273, 'support': 76.0}, '1.0': {'precision': 0.35294117647058826, 'recall': 0.49411764705882355, 'f1-score': 0.4117647058823529, 'support': 85.0}, 'accuracy': 0.376, 'macro avg': {'precision': 0.37919324356248524, 'recall': 0.3812444197075637, 'f1-score': 0.3674037948283109, 'support': 250.0}, 'weighted avg': {'precision': 0.37803012048192774, 'recall': 0.376, 'f1-score': 0.3635600238718266, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
193,VIVA3.SA,21,0.3586849459624334,7.317900129999962,50.0,0.368,"{'-1.0': {'precision': 0.345679012345679, 'recall': 0.3146067415730337, 'f1-score': 0.32941176470588235, 'support': 89.0}, '0.0': {'precision': 0.3384615384615385, 'recall': 0.2894736842105263, 'f1-score': 0.3120567375886525, 'support': 76.0}, '1.0': {'precision': 0.40384615384615385, 'recall': 0.49411764705882355, 'f1-score': 0.4444444444444445, 'support': 85.0}, 'accuracy': 0.368, 'macro avg': {'precision': 0.3626622348844571, 'recall': 0.36606602428079454, 'f1-score': 0.3619709822463264, 'support': 250.0}, 'weighted avg': {'precision': 0.3632617283950617, 'recall': 0.368, 'f1-score': 0.36324694757335557, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
194,VIVA3.SA,22,0.3586849459624334,-26.548912870000045,42.42424242424242,0.3,"{'-1.0': {'precision': 0.2777777777777778, 'recall': 0.16853932584269662, 'f1-score': 0.20979020979020982, 'support': 89.0}, '0.0': {'precision': 0.28378378378378377, 'recall': 0.27631578947368424, 'f1-score': 0.27999999999999997, 'support': 76.0}, '1.0': {'precision': 0.319672131147541, 'recall': 0.4588235294117647, 'f1-score': 0.37681159420289856, 'support': 85.0}, 'accuracy': 0.3, 'macro avg': {'precision': 0.2937445642363675, 'recall': 0.30122621490938184, 'f1-score': 0.2888672679977028, 'support': 250.0}, 'weighted avg': {'precision': 0.2938476837493231, 'recall': 0.3, 'f1-score': 0.2879212567143002, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
195,VIVA3.SA,23,0.3586849459624334,-25.11079124000002,46.15384615384615,0.332,"{'-1.0': {'precision': 0.2916666666666667, 'recall': 0.23595505617977527, 'f1-score': 0.2608695652173913, 'support': 89.0}, '0.0': {'precision': 0.3291139240506329, 'recall': 0.34210526315789475, 'f1-score': 0.33548387096774196, 'support': 76.0}, '1.0': {'precision': 0.36363636363636365, 'recall': 0.4235294117647059, 'f1-score': 0.39130434782608703, 'support': 85.0}, 'accuracy': 0.332, 'macro avg': {'precision': 0.32813898478455444, 'recall': 0.33386324370079196, 'f1-score': 0.3292192613370734, 'support': 250.0}, 'weighted avg': {'precision': 0.32752032988108937, 'recall': 0.332, 'f1-score': 0.32790014025245445, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
196,VIVA3.SA,24,0.3586849459624334,-19.581207250000045,45.45454545454545,0.3,"{'-1.0': {'precision': 0.32786885245901637, 'recall': 0.2247191011235955, 'f1-score': 0.26666666666666666, 'support': 89.0}, '0.0': {'precision': 0.2796610169491525, 'recall': 0.4342105263157895, 'f1-score': 0.34020618556701027, 'support': 76.0}, '1.0': {'precision': 0.30985915492957744, 'recall': 0.25882352941176473, 'f1-score': 0.28205128205128205, 'support': 85.0}, 'accuracy': 0.3, 'macro avg': {'precision': 0.30579634144591544, 'recall': 0.3059177189503832, 'f1-score': 0.296308044761653, 'support': 250.0}, 'weighted avg': {'precision': 0.30709037330400857, 'recall': 0.3, 'f1-score': 0.2942534496431404, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
197,VIVA3.SA,25,0.3586849459624334,-10.405408310000055,50.0,0.32,"{'-1.0': {'precision': 0.25, 'recall': 0.14606741573033707, 'f1-score': 0.18439716312056736, 'support': 89.0}, '0.0': {'precision': 0.30864197530864196, 'recall': 0.32894736842105265, 'f1-score': 0.3184713375796178, 'support': 76.0}, '1.0': {'precision': 0.358974358974359, 'recall': 0.49411764705882355, 'f1-score': 0.4158415841584158, 'support': 85.0}, 'accuracy': 0.32, 'macro avg': {'precision': 0.305872111427667, 'recall': 0.3230441437367378, 'f1-score': 0.306236694952867, 'support': 250.0}, 'weighted avg': {'precision': 0.3048784425451092, 'recall': 0.32, 'f1-score': 0.30384681530898716, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
198,VIVA3.SA,26,0.3586849459624334,-3.653395230000024,50.0,0.38,"{'-1.0': {'precision': 0.2903225806451613, 'recall': 0.20224719101123595, 'f1-score': 0.2384105960264901, 'support': 89.0}, '0.0': {'precision': 0.43283582089552236, 'recall': 0.3815789473684211, 'f1-score': 0.4055944055944056, 'support': 76.0}, '1.0': {'precision': 0.39669421487603307, 'recall': 0.5647058823529412, 'f1-score': 0.46601941747572817, 'support': 85.0}, 'accuracy': 0.38, 'macro avg': {'precision': 0.3732842054722389, 'recall': 0.38284400691086606, 'f1-score': 0.3700081396988746, 'support': 250.0}, 'weighted avg': {'precision': 0.3698129613197674, 'recall': 0.38, 'f1-score': 0.3666214734278774, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
199,VIVA3.SA,27,0.3586849459624334,-14.99301247000005,54.285714285714285,0.324,"{'-1.0': {'precision': 0.3793103448275862, 'recall': 0.24719101123595505, 'f1-score': 0.2993197278911564, 'support': 89.0}, '0.0': {'precision': 0.3263157894736842, 'recall': 0.40789473684210525, 'f1-score': 0.3625730994152047, 'support': 76.0}, '1.0': {'precision': 0.28865979381443296, 'recall': 0.32941176470588235, 'f1-score': 0.30769230769230765, 'support': 85.0}, 'accuracy': 0.324, 'macro avg': {'precision': 0.3314286427052345, 'recall': 0.3281658375946475, 'f1-score': 0.32319504499955626, 'support': 250.0}, 'weighted avg': {'precision': 0.3323788126555279, 'recall': 0.324, 'f1-score': 0.3213954299668585, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
